Rooms,Size,ExternalView,Floor,Balconies,Attic,Elevator,Bathrooms,Neighbourhood,Price
2,95,1,3,0,0,1,1,1,101015
2,96,0,5,0,1,0,2,1,100994
2,102,1,5,1,0,1,2,5,100973
2,91,1,7,1,0,1,2,2,100954
2,104,0,2,1,0,0,2,2,100950
2,96,0,7,1,0,0,1,1,100866
2,93,1,10,0,0,1,1,1,100864
2,91,0,4,0,0,0,2,1,100755
2,101,0,2,0,0,0,2,1,100716
2,92,0,8,0,0,0,2,1,100655
2,101,1,4,1,0,1,1,4,100576
2,91,0,9,0,0,0,1,1,100492
2,107,1,2,0,0,1,2,4,100487
2,97,1,5,0,0,1,2,2,100468
2,98,1,6,0,0,1,1,2,100402
2,97,1,7,2,0,1,1,3,100385
2,93,1,10,2,1,1,2,2,100374
2,103,1,3,0,0,1,1,2,100370
2,103,1,9,0,0,1,2,2,100342
2,97,1,9,0,0,1,1,2,100310
2,85,1,2,1,0,1,1,1,100282
2,99,0,8,1,0,0,1,1,100277
2,107,1,3,0,0,1,2,5,100240
2,104,1,9,0,0,1,2,2,100220
2,94,1,0,2,0,1,2,4,100167
2,104,1,9,1,0,1,2,3,100138
2,104,1,6,1,0,1,2,5,99971
2,87,0,6,1,0,0,1,1,99917
2,84,1,7,0,0,1,1,1,99908
2,106,1,8,0,0,1,2,5,99879
2,98,0,2,2,1,0,1,2,99844
2,93,1,3,2,0,1,2,2,99826
2,98,1,7,1,0,1,2,5,99753
2,88,1,8,0,0,1,1,1,99556
2,104,1,0,0,0,1,2,3,99509
2,91,1,3,2,0,1,1,5,99446
2,95,1,7,2,1,1,2,4,99442
2,99,1,5,0,1,1,2,4,99422
2,98,1,4,1,0,1,1,2,99358
2,96,0,5,1,1,0,2,1,99296
2,91,1,3,2,0,1,1,3,99281
2,95,1,6,2,0,1,2,5,99218
2,107,1,6,0,0,1,2,4,99216
2,93,1,5,1,0,1,2,5,99181
2,103,1,0,0,0,1,2,2,99155
2,96,0,9,1,0,0,2,2,99128
2,102,1,3,0,0,1,1,4,99046
2,102,0,1,0,0,0,2,2,99039
2,104,1,1,0,0,1,1,2,99027
2,107,1,2,0,0,1,2,4,99020
2,90,1,2,0,0,1,2,2,99010
2,88,1,5,0,0,1,1,1,98911
2,104,0,2,2,1,0,2,2,98890
2,97,1,2,0,0,1,2,2,98787
2,102,1,6,2,1,1,1,5,98754
2,100,0,6,1,0,0,1,1,98736
2,108,1,7,0,0,1,2,3,98727
2,98,0,7,2,0,0,1,2,98710
2,100,1,2,0,0,1,1,3,98559
2,102,1,8,0,0,1,2,4,98393
2,92,1,10,0,0,1,2,2,98381
2,91,1,8,0,0,1,1,2,98369
2,84,1,1,0,0,1,1,1,98363
2,100,1,5,0,1,1,2,5,98352
2,105,0,7,0,0,0,2,2,98337
2,102,1,3,0,0,1,1,4,98333
2,101,1,0,0,0,1,2,3,98311
2,100,1,7,0,0,1,1,5,98292
2,95,0,3,0,0,1,2,2,98264
2,98,1,3,1,0,1,1,4,98242
2,93,0,9,1,0,0,1,1,98225
2,98,1,1,2,1,1,1,5,98187
2,100,1,5,2,0,1,1,3,98103
2,95,1,9,1,0,1,1,3,98099
2,96,1,4,2,0,1,1,5,98023
2,101,1,8,0,0,1,2,5,97878
2,84,0,10,0,0,0,1,1,97866
2,89,1,4,0,0,1,2,1,97856
2,89,0,5,0,0,0,1,1,97809
2,100,1,8,0,1,1,2,4,97761
2,91,1,8,1,0,1,2,5,97658
2,100,1,2,1,0,1,2,3,97645
2,102,0,5,2,0,0,1,4,97637
2,97,1,4,0,0,1,2,3,97620
2,100,0,9,0,0,1,1,5,97576
2,101,0,5,2,0,0,1,4,97547
2,104,1,2,0,0,1,2,4,97542
2,88,1,6,1,0,1,1,2,97531
2,103,0,0,1,0,0,2,5,97530
2,104,0,6,0,0,0,2,2,97522
2,100,1,1,0,0,1,1,4,97518
2,97,1,0,0,0,1,2,2,97388
2,104,0,5,0,0,0,1,2,97371
2,97,1,1,0,0,1,1,4,97350
2,90,1,2,0,1,1,1,2,97270
2,88,1,9,2,0,1,2,5,97257
2,99,1,0,0,1,1,1,2,97218
2,101,1,8,0,0,1,1,4,97209
2,94,1,10,1,0,1,2,4,97163
2,95,1,5,1,0,1,1,5,97118
2,106,1,7,0,0,1,2,3,97114
2,107,1,8,0,0,1,2,4,97095
2,104,1,1,0,0,1,1,3,97058
2,98,1,3,0,0,1,2,3,96966
2,105,0,1,0,0,0,2,2,96953
2,86,0,1,0,0,0,1,1,96903
2,100,1,5,0,0,1,2,4,96895
2,85,1,7,1,0,1,1,2,96866
2,94,1,7,0,0,1,2,3,96852
2,100,0,6,0,0,0,1,1,96824
2,98,1,10,1,0,1,1,3,96809
2,93,0,9,0,0,0,1,1,96793
2,96,0,8,2,0,0,2,2,96781
2,92,0,1,0,0,0,1,1,96753
2,95,1,3,0,0,1,2,5,96740
2,92,0,1,0,0,0,1,1,96716
2,102,0,4,0,0,0,1,2,96693
2,101,0,0,0,0,0,1,2,96645
2,94,1,9,0,0,1,1,2,96632
2,104,1,9,0,0,1,1,5,96554
2,105,0,4,1,0,0,2,3,96535
2,101,1,1,0,0,1,2,4,96358
2,97,1,10,1,1,0,1,2,96352
2,105,0,9,0,0,0,2,2,96349
2,92,0,3,1,0,0,1,2,96307
2,93,1,1,1,0,1,1,3,96303
2,100,1,7,1,0,1,2,5,96171
2,104,0,4,1,0,0,1,5,96146
2,90,1,3,1,0,1,1,4,96131
2,88,1,7,1,1,1,2,2,96107
2,88,1,8,1,0,1,2,5,96102
2,90,0,8,0,0,0,2,1,96099
2,105,0,0,1,0,0,2,3,96061
2,92,1,3,2,0,1,2,3,96020
2,91,1,10,1,0,1,2,5,95979
2,96,1,7,0,0,1,1,4,95954
2,97,1,9,0,0,1,2,5,95944
2,104,0,10,1,0,0,1,3,95875
2,108,0,0,0,0,0,2,5,95865
2,90,1,9,1,0,1,2,5,95691
2,100,1,7,0,0,1,2,3,95660
2,95,0,7,0,0,1,1,5,95618
2,101,0,9,1,0,0,2,3,95591
2,95,1,7,0,0,1,1,2,95556
2,104,1,3,0,0,1,1,3,95550
2,97,1,4,0,0,1,1,3,95543
2,102,1,2,0,0,1,1,4,95441
2,94,0,1,2,0,0,2,4,95431
2,93,1,10,0,0,1,2,4,95429
2,95,1,8,1,0,1,2,4,95422
2,104,0,0,0,0,0,2,3,95416
2,89,0,4,1,0,0,2,2,95352
2,103,1,3,0,1,1,1,5,95339
2,99,1,0,0,0,1,1,5,95291
2,107,0,8,0,0,0,2,4,95216
2,104,1,4,0,0,1,1,3,95195
2,98,0,0,1,0,0,1,5,95190
2,98,1,3,0,0,1,2,4,95163
2,108,0,3,1,0,0,2,3,95107
2,97,1,5,0,0,1,1,5,95068
2,106,0,4,0,0,0,2,5,95037
2,93,1,5,1,0,1,2,3,95021
2,94,1,10,0,0,1,1,5,95015
2,101,1,3,0,0,1,1,3,95012
2,87,1,7,1,0,1,1,5,95009
2,91,1,10,1,1,1,1,3,94967
2,105,0,6,0,0,0,2,5,94957
2,104,1,5,0,0,1,1,3,94944
2,105,0,10,0,0,0,2,4,94918
2,96,0,4,0,0,0,2,2,94878
2,91,1,4,0,0,1,1,2,94872
2,91,1,6,0,1,1,2,5,94844
2,106,0,9,0,0,0,2,4,94789
2,95,0,7,1,0,0,2,5,94768
2,102,0,9,0,1,0,2,2,94752
2,96,1,2,0,1,1,1,3,94734
2,89,0,3,1,0,0,2,2,94644
2,90,1,3,0,1,1,2,2,94638
2,96,0,0,1,0,0,2,3,94588
2,89,1,1,1,1,1,1,4,94577
2,103,1,3,0,0,1,1,3,94533
2,99,1,7,0,0,1,1,5,94508
2,100,0,7,0,1,0,1,2,94463
2,97,0,2,1,0,0,2,2,94423
2,97,0,4,1,0,0,1,2,94392
2,94,1,4,1,0,1,2,5,94358
2,98,0,3,0,0,0,1,2,94346
2,94,0,6,2,0,0,1,4,94342
2,96,0,8,0,0,0,1,2,94291
2,97,1,7,0,0,1,2,5,94278
2,88,0,2,0,1,0,2,1,94227
2,97,1,1,0,0,1,2,3,94204
2,105,0,4,0,0,0,2,5,94162
2,90,0,9,1,0,0,2,2,94107
2,84,1,8,1,1,1,1,2,93963
2,95,0,2,0,1,0,2,2,93954
2,104,0,8,0,0,0,2,3,93930
2,91,1,9,0,0,1,2,3,93853
2,88,1,4,1,1,1,1,3,93826
2,94,0,1,1,0,0,1,2,93805
2,106,0,6,0,0,0,2,3,93784
2,84,0,7,1,0,0,1,1,93713
2,94,1,4,1,0,1,1,4,93668
2,92,1,5,0,1,1,1,3,93666
2,92,1,6,1,0,1,2,3,93629
2,91,0,10,0,0,0,1,2,93624
2,92,1,6,0,0,1,2,3,93618
2,106,0,4,1,0,0,2,4,93587
2,97,1,10,0,0,1,2,5,93573
2,87,1,8,1,0,1,1,5,93543
2,106,0,1,0,0,0,2,4,93511
2,100,1,1,0,0,1,2,5,93509
2,98,0,8,1,0,0,2,4,93492
2,93,0,5,1,0,0,2,5,93437
2,105,0,1,1,0,0,2,4,93402
2,103,0,1,1,0,0,2,4,93349
2,92,0,6,1,0,0,2,2,93341
2,100,1,6,0,0,1,2,3,93261
2,99,0,5,2,1,0,1,4,93247
2,92,1,10,1,0,1,1,5,93224
2,91,1,5,0,0,1,1,3,93217
2,91,1,8,0,0,1,2,4,93207
2,103,0,6,0,0,0,1,4,93155
2,86,1,7,2,0,1,1,4,93146
2,99,0,8,1,0,0,2,3,93144
2,101,0,9,0,0,0,2,2,93140
2,101,0,3,0,0,1,1,3,93001
2,98,0,4,1,0,0,2,4,92956
2,93,1,7,0,0,1,2,5,92938
2,103,0,0,1,0,0,2,5,92930
2,104,0,3,0,0,0,2,3,92917
2,107,0,3,0,0,0,2,5,92912
2,88,0,6,2,0,0,2,2,92880
2,93,1,5,0,0,1,1,5,92876
2,84,0,5,0,0,0,1,1,92838
2,94,0,10,0,1,0,2,2,92834
2,93,1,1,0,0,1,2,4,92830
2,106,0,4,0,0,0,2,3,92773
2,92,0,4,2,0,0,2,3,92747
2,100,0,3,1,0,0,2,4,92741
2,87,1,1,1,0,1,1,3,92684
2,94,1,0,0,0,1,2,3,92668
2,99,0,2,0,1,0,1,3,92612
2,96,1,5,0,0,1,2,3,92534
2,97,0,2,0,0,0,2,5,92517
2,102,0,5,0,0,0,2,4,92517
2,99,0,3,1,1,0,2,5,92495
2,101,0,1,0,0,0,2,5,92417
2,88,0,0,1,0,0,1,1,92397
2,99,0,5,0,0,0,1,4,92338
2,84,1,10,0,0,1,1,2,92275
2,96,0,5,1,0,0,2,3,92228
2,89,1,5,0,1,1,2,3,92159
2,103,0,2,0,1,0,2,5,92047
2,86,1,3,1,0,1,1,3,92042
2,93,0,2,2,0,0,2,3,92016
2,106,0,0,0,0,0,2,3,91992
2,95,0,1,0,0,0,2,2,91819
2,90,1,0,0,0,1,2,5,91809
2,108,0,0,0,0,0,2,3,91785
2,90,1,4,0,0,1,2,3,91784
2,85,0,10,2,0,0,1,2,91753
2,90,0,8,0,0,0,2,2,91750
2,98,0,0,0,0,0,2,5,91715
2,100,0,3,0,0,0,2,3,91712
2,95,0,8,1,0,0,1,5,91681
2,102,0,0,0,0,0,1,2,91618
2,103,0,0,0,0,0,1,5,91543
2,85,1,1,1,0,1,1,3,91527
2,91,1,8,0,0,1,1,3,91502
2,95,1,2,0,0,1,2,5,91455
2,99,0,9,0,0,0,2,2,91416
2,88,0,4,2,0,0,2,5,91407
2,90,1,8,0,0,1,1,4,91404
2,99,0,7,0,1,0,2,4,91377
2,96,0,6,2,0,0,2,3,91362
2,87,0,2,1,0,0,1,2,91352
2,97,0,3,1,0,0,1,3,91332
2,104,0,1,0,0,0,1,3,91292
2,102,0,5,0,0,0,2,5,91276
2,101,0,0,0,0,0,2,4,91264
2,104,0,7,0,0,0,2,5,91260
2,95,0,8,0,0,0,2,4,91258
2,87,0,5,0,0,0,1,1,91241
2,91,1,4,0,0,1,1,5,91220
2,100,0,2,1,0,0,2,4,91198
2,85,1,6,1,0,1,1,5,91193
2,84,1,3,0,0,1,1,2,91122
2,97,0,1,0,0,0,2,5,91094
2,99,0,6,1,0,0,2,4,91081
2,97,0,1,0,0,0,1,2,91035
2,96,0,6,1,1,0,1,4,91003
2,84,0,7,0,0,0,1,1,90990
2,100,0,4,1,0,0,1,3,90942
2,94,0,0,0,0,0,2,2,90924
2,97,1,5,0,0,1,1,5,90920
2,93,0,7,1,0,0,1,3,90906
2,88,0,0,1,0,0,2,5,90871
2,87,1,0,0,0,1,1,4,90871
2,100,0,1,0,0,0,2,4,90854
2,99,0,10,0,0,0,1,2,90836
2,101,0,9,1,0,0,2,3,90828
2,89,1,6,0,0,1,2,4,90775
2,93,0,5,1,0,0,2,3,90772
2,93,0,8,1,0,0,1,4,90744
2,97,0,0,0,0,0,1,3,90721
2,98,0,7,0,0,0,1,2,90680
2,88,0,3,2,0,0,1,4,90619
2,84,0,4,2,0,0,1,4,90574
2,97,0,4,2,0,0,1,5,90509
2,92,1,4,0,0,1,1,5,90507
2,84,1,9,0,0,1,1,5,90505
2,101,0,9,0,1,0,2,4,90455
2,94,1,8,0,0,1,2,5,90433
2,98,0,3,0,1,0,1,4,90420
2,92,1,1,0,0,1,1,3,90402
2,92,0,8,0,0,0,2,3,90352
2,97,0,0,0,0,0,2,5,90302
2,96,0,10,0,0,0,2,3,90278
2,104,0,6,0,0,0,1,5,90250
2,88,0,2,0,0,0,2,2,90162
2,88,1,6,1,1,1,1,4,90086
2,102,0,6,0,0,0,2,4,90070
2,89,1,4,0,0,1,1,5,90069
2,92,1,8,0,1,1,2,3,90021
2,92,0,9,0,1,0,2,2,89995
2,95,0,10,1,0,0,1,5,89982
2,91,0,9,2,0,0,2,3,89912
2,95,1,7,0,1,1,1,5,89887
2,100,0,3,0,1,0,1,3,89881
2,91,0,10,2,0,0,1,3,89750
2,95,0,1,0,1,0,2,4,89626
2,95,0,1,1,0,0,1,3,89588
2,86,1,2,0,0,1,1,5,89584
2,88,1,3,0,0,1,1,5,89549
2,85,1,4,0,1,1,1,3,89520
2,102,0,10,0,0,0,1,5,89452
2,91,1,5,0,0,1,1,4,89369
2,98,0,0,1,0,0,1,4,89350
2,88,1,1,0,0,1,2,3,89296
2,93,0,7,0,0,0,2,2,89289
2,93,0,2,0,0,0,2,4,89279
2,88,0,3,2,0,0,2,5,89275
2,97,0,7,0,0,0,1,5,89244
2,90,0,5,2,0,0,2,3,89225
2,88,0,9,2,0,0,2,4,89169
2,93,0,10,0,0,0,1,2,89097
2,86,1,3,0,0,1,1,4,89058
2,91,0,9,0,0,0,1,4,89057
2,89,0,8,1,0,0,2,4,89042
2,93,1,7,0,0,1,1,5,88984
2,89,1,5,0,0,1,1,3,88849
2,94,0,9,0,1,0,1,2,88837
2,94,0,8,1,0,0,1,5,88828
2,98,0,7,0,0,0,2,3,88629
2,99,0,9,0,0,0,2,4,88618
1,88,1,1,1,0,1,2,1,88565
2,90,0,7,1,0,0,1,5,88546
2,88,0,1,1,1,0,1,2,88541
2,88,0,0,0,0,0,2,2,88526
2,93,0,2,0,0,0,2,5,88394
2,95,0,2,0,0,0,2,5,88379
2,88,0,5,0,0,0,2,2,88351
2,87,1,5,0,1,1,1,5,88307
2,103,0,9,0,1,0,1,4,88287
1,86,1,5,2,1,1,2,1,88285
2,92,0,3,0,0,0,2,4,88150
2,85,0,2,0,0,0,1,2,88135
2,94,0,8,0,0,0,2,4,88118
2,90,0,1,1,0,0,1,5,88093
2,101,0,4,0,0,0,1,4,88068
2,90,0,3,0,0,0,1,3,88026
1,82,1,10,1,0,1,2,1,87936
2,88,1,9,0,1,1,2,3,87909
2,84,0,10,0,0,0,1,2,87849
2,90,0,8,0,0,0,1,5,87836
2,90,0,1,0,0,0,2,2,87828
2,85,0,1,1,0,0,1,2,87822
2,89,0,1,1,1,0,2,3,87808
2,96,0,1,0,0,0,1,3,87769
2,92,0,2,0,0,0,2,5,87746
1,79,1,10,2,0,1,2,1,87660
2,91,0,4,1,0,0,2,3,87602
2,91,0,4,0,0,0,1,5,87586
2,84,1,1,0,0,1,1,5,87516
2,90,0,7,2,0,0,1,5,87507
2,94,0,9,0,0,0,1,2,87493
2,87,1,10,0,0,1,1,3,87401
2,88,0,5,1,0,0,1,3,87367
2,87,1,1,0,0,1,1,5,87353
1,73,1,4,2,0,1,1,1,87244
2,85,0,1,1,0,0,1,3,87222
2,97,0,2,0,0,0,1,3,87198
2,87,0,8,2,1,0,1,5,87151
2,85,0,5,1,0,0,1,4,87086
2,96,0,5,0,0,0,1,3,87044
2,89,0,10,0,0,0,2,5,87009
2,90,0,10,1,0,0,1,4,86967
2,98,0,0,0,0,0,2,5,86927
2,85,0,2,2,0,0,1,3,86890
2,91,0,7,0,0,0,1,5,86863
2,85,1,5,0,0,1,1,5,86811
1,81,1,0,0,0,1,2,1,86676
2,91,0,7,0,0,0,1,5,86364
2,91,0,7,0,1,0,1,4,86245
2,90,0,6,1,0,0,2,3,86205
2,90,0,8,1,0,0,2,5,86173
1,76,1,2,1,0,1,1,1,86135
2,97,0,9,0,0,0,2,4,86060
2,97,0,7,0,0,0,1,5,86010
2,90,0,1,0,0,0,2,4,86008
2,90,0,9,0,1,0,1,4,85981
2,88,0,0,0,0,0,1,4,85701
2,91,0,6,0,0,0,2,5,85611
2,84,0,4,0,0,0,1,5,85573
2,95,0,0,0,0,0,1,5,85485
2,93,0,9,0,1,0,2,4,85297
1,85,1,7,0,0,1,2,1,85229
2,89,0,6,0,0,0,2,5,85127
2,88,0,6,0,0,0,1,4,85100
1,88,0,3,1,0,0,2,1,84819
2,94,0,9,0,0,0,2,4,84806
2,88,0,9,0,0,0,2,3,84801
2,84,0,4,0,0,0,1,5,84649
1,79,1,9,0,0,1,1,1,84631
2,85,0,6,0,0,0,1,2,84583
1,84,1,0,2,1,1,1,1,84579
2,93,0,6,0,0,0,1,3,84480
2,90,0,7,0,0,0,2,5,84310
2,95,0,7,0,0,0,1,5,84304
1,74,1,1,2,0,1,1,1,84304
2,88,0,4,0,0,0,2,5,84180
2,90,0,3,0,0,0,2,5,84082
2,88,0,3,0,0,0,2,4,83992
1,69,1,5,2,0,1,2,1,83951
2,89,0,5,0,1,0,2,5,83934
2,90,0,6,0,0,0,1,3,83874
2,90,0,7,0,1,0,2,3,83863
1,78,1,5,1,0,1,1,1,83761
2,91,0,4,0,0,0,1,3,83567
2,86,0,0,0,1,0,1,5,83530
1,79,1,0,0,0,1,2,1,83354
2,87,0,4,0,1,0,1,5,83104
2,89,0,2,0,0,0,2,3,83024
1,69,1,2,2,0,1,2,1,82901
2,89,0,2,0,0,0,1,5,82899
2,87,0,6,0,0,0,1,5,82800
1,88,0,6,0,0,0,2,1,82724
1,81,1,10,0,0,1,1,1,82432
1,76,1,2,0,0,1,1,1,82386
2,88,0,4,0,0,0,2,3,82259
1,80,1,10,2,0,1,2,1,81932
1,80,0,3,1,0,0,2,1,81810
1,77,1,5,1,0,1,1,1,81801
2,86,0,0,0,0,0,1,4,81723
1,87,0,7,2,1,0,2,1,81636
1,84,1,2,1,0,1,1,1,81264
1,88,1,0,0,0,1,2,1,80994
1,81,0,9,1,1,0,1,1,80874
1,70,1,2,0,0,1,2,1,80852
1,88,1,1,1,1,1,2,2,80756
2,87,0,8,0,1,0,1,4,80685
1,81,1,5,0,0,1,1,1,80515
1,86,1,0,1,0,1,2,2,80183
1,77,1,4,1,0,1,2,1,80125
1,79,0,3,1,0,0,2,1,79927
1,70,1,2,1,0,1,1,1,79845
1,82,1,8,0,0,1,2,1,79806
1,80,0,9,0,0,1,2,1,79771
1,83,0,3,1,1,0,1,1,79614
1,84,0,8,0,0,0,2,1,79596
1,84,0,1,0,0,0,1,1,79475
1,87,0,10,1,0,0,2,1,79344
1,73,1,10,0,0,1,1,1,79329
1,77,1,4,1,0,1,1,1,79284
1,75,1,3,1,0,1,2,1,79128
1,70,1,8,0,0,1,2,1,78988
1,79,1,4,0,1,1,1,1,78586
1,70,0,6,2,0,0,1,1,78563
1,67,1,0,1,0,1,1,1,78424
1,82,0,5,1,0,0,2,1,78209
1,77,1,7,1,0,1,1,1,78102
1,80,0,1,1,0,0,1,1,78067
1,64,1,0,1,0,1,1,1,77728
1,86,1,8,2,0,1,2,3,77721
1,85,1,0,2,0,1,2,4,77699
1,80,0,9,2,0,0,1,1,77686
1,79,1,5,2,0,1,1,2,77597
1,66,1,1,0,0,1,1,1,77548
1,82,0,5,0,1,0,2,1,77409
1,86,1,2,0,0,1,2,2,77392
1,85,0,2,1,1,0,2,1,77387
1,79,0,6,0,0,0,2,1,77356
1,69,1,0,0,0,1,2,1,77354
1,78,1,4,0,0,1,2,1,77325
1,78,0,8,0,1,0,2,1,77267
1,74,1,1,1,0,1,2,1,77209
1,79,0,7,0,0,0,2,1,77178
1,69,1,9,1,0,1,1,1,77133
1,78,1,10,0,0,1,1,1,77107
1,84,0,8,1,0,0,2,1,76976
1,79,1,4,1,0,1,1,2,76937
1,74,0,8,0,1,1,1,1,76877
1,74,1,6,0,0,1,1,1,76864
1,88,1,5,1,0,1,2,4,76754
1,80,0,4,0,0,0,2,1,76728
1,80,1,0,1,0,1,1,2,76720
1,70,1,9,0,0,1,2,1,76701
1,68,1,0,0,0,1,2,1,76591
1,65,1,8,1,0,1,1,1,76503
1,72,1,5,1,0,0,1,1,76469
1,74,1,6,0,0,1,1,1,76403
1,69,1,6,0,0,1,1,1,76395
1,69,1,9,0,0,1,2,1,76190
1,87,1,6,1,0,1,2,3,75987
1,72,0,7,2,0,0,1,1,75877
1,76,0,8,1,0,0,1,1,75870
1,71,1,1,0,0,1,2,1,75856
1,88,0,1,1,0,0,2,2,75775
1,88,1,2,1,0,1,2,4,75745
1,71,1,2,2,1,1,2,2,75592
1,82,1,2,1,0,1,2,2,75545
1,64,1,3,1,0,1,1,1,75505
1,74,0,7,1,0,0,1,1,75353
1,88,1,0,1,1,1,2,4,75319
1,68,1,10,1,0,1,2,1,75245
1,86,1,10,1,0,1,2,3,75229
1,76,1,1,1,0,1,2,2,75138
1,77,1,2,1,0,1,2,2,75066
1,87,1,3,1,0,1,2,4,75008
1,77,1,2,2,1,1,1,2,74950
1,82,0,9,0,0,0,2,1,74862
1,84,1,2,0,0,1,2,2,74718
1,71,0,2,0,0,0,2,1,74629
1,84,1,10,1,0,1,1,4,74605
1,82,1,1,1,0,1,2,2,74566
1,73,0,6,1,0,0,2,1,74507
1,85,1,7,0,1,1,2,2,74488
1,81,1,4,0,0,1,2,2,74435
1,78,0,1,1,1,0,2,1,74423
1,74,0,3,0,0,0,2,1,74404
1,88,1,0,1,0,1,2,5,74400
1,82,1,9,0,0,1,1,2,74374
1,87,1,2,1,0,1,2,4,74300
1,79,1,7,1,0,1,1,2,74217
1,88,0,7,1,0,0,2,2,74109
1,84,1,0,1,0,1,2,3,74086
1,81,0,10,0,0,0,1,1,74077
1,73,0,2,2,0,0,2,1,74040
1,86,1,5,1,0,1,2,4,74039
1,83,1,7,2,0,1,2,4,73962
1,73,1,0,0,0,1,1,1,73893
1,66,0,4,1,0,0,1,1,73861
1,78,0,9,1,0,0,1,1,73495
1,87,1,10,1,0,1,2,4,73143
1,77,0,6,1,0,0,2,1,73022
1,87,1,4,0,0,1,2,4,73019
1,84,0,4,1,1,0,1,2,73016
1,68,1,2,0,0,1,1,1,72997
1,78,1,6,0,0,1,1,2,72973
1,69,1,7,1,0,1,2,2,72861
1,77,0,9,0,0,0,1,1,72806
1,80,1,0,1,1,1,2,5,72746
1,75,0,0,1,0,0,1,1,72714
1,84,1,8,1,0,1,1,3,72713
1,86,1,4,1,0,1,2,4,72589
1,69,0,2,1,0,0,2,1,72540
1,80,1,4,1,0,1,2,3,72402
1,88,1,10,0,0,1,2,4,72142
1,71,1,1,0,0,1,1,1,72134
1,78,1,7,0,0,1,2,2,72100
1,84,1,3,0,0,1,2,4,72082
1,84,1,5,1,0,1,1,4,72004
1,88,1,8,0,0,1,2,4,71980
1,82,0,3,1,0,0,2,2,71863
1,72,0,6,1,0,0,2,1,71837
1,79,1,8,1,0,1,1,3,71828
1,79,0,8,2,1,0,1,2,71812
1,70,1,8,0,0,1,1,1,71798
1,80,1,2,0,0,1,2,2,71659
1,86,1,8,0,0,1,2,3,71645
1,79,1,6,2,0,1,1,3,71626
1,87,1,5,0,0,1,2,4,71589
1,85,1,9,1,0,1,2,3,71566
1,82,1,6,1,0,1,1,5,71550
1,84,1,3,1,0,1,1,3,71506
1,82,1,10,0,0,1,1,2,71405
1,81,1,5,1,0,1,1,3,71393
1,76,1,2,2,0,1,2,5,71234
1,64,1,0,1,0,1,1,1,71189
1,76,1,7,0,1,1,1,2,71129
1,81,1,6,1,0,1,2,3,71064
1,77,1,8,2,0,1,1,5,71005
1,85,1,5,0,0,1,2,5,71005
1,79,1,5,0,0,1,1,2,70995
1,84,1,7,0,0,1,2,4,70987
1,81,1,3,0,0,1,1,2,70966
1,69,0,0,1,0,0,2,1,70965
1,84,0,0,1,0,0,2,2,70912
1,76,0,9,0,0,0,2,1,70891
1,84,1,0,0,0,1,2,3,70781
1,72,1,5,2,0,1,2,5,70774
1,68,0,3,0,0,0,2,1,70768
1,83,1,5,0,1,1,2,4,70707
1,75,1,4,0,0,1,1,2,70656
1,73,0,8,1,1,0,1,1,70635
1,70,1,6,2,0,1,2,3,70568
1,85,1,3,0,0,1,2,3,70550
1,84,0,9,2,1,0,1,5,70521
1,82,0,10,1,0,0,2,2,70366
1,78,1,6,0,0,1,2,2,70358
1,77,1,4,1,0,1,2,3,70335
1,78,1,0,1,1,1,2,4,70325
1,80,1,9,0,0,1,2,5,70183
1,73,1,3,1,0,1,1,2,70180
1,85,1,2,0,0,1,2,4,70147
1,88,0,8,1,0,0,2,3,70107
1,80,1,10,1,0,1,1,5,70087
1,71,0,1,0,0,0,1,1,70018
1,86,1,2,0,0,1,2,4,69937
1,79,1,1,1,0,1,2,5,69899
1,82,1,6,0,0,1,2,3,69860
1,71,1,0,1,0,1,1,2,69824
1,79,1,6,1,0,1,1,4,69812
1,67,1,9,1,0,1,1,2,69799
1,68,1,6,1,0,1,2,2,69787
1,82,1,1,1,0,1,1,3,69762
1,79,1,7,1,0,1,2,4,69756
1,78,1,7,1,1,1,2,5,69729
1,84,1,3,0,0,1,1,4,69631
1,86,0,4,1,1,0,2,3,69630
1,85,1,6,0,1,1,2,3,69618
1,79,1,8,0,0,1,1,2,69601
1,69,1,10,1,0,1,2,2,69545
1,75,1,2,0,0,1,2,2,69541
1,69,1,8,2,1,1,1,5,69359
1,86,1,6,0,0,1,2,4,69322
1,71,0,5,1,0,0,1,1,69306
1,71,1,8,2,0,1,2,4,69302
1,81,1,3,0,0,1,2,4,69257
1,68,1,0,2,0,1,2,5,69246
1,81,0,5,2,0,0,2,4,69138
1,79,0,10,1,0,0,2,2,69107
1,78,0,10,1,0,0,1,2,69095
1,77,1,6,1,0,1,1,3,69082
1,83,1,5,0,0,1,2,5,69080
1,81,1,1,0,0,1,1,3,69077
1,73,1,3,0,0,1,2,2,69018
1,83,0,4,0,0,0,1,2,69005
1,79,1,9,1,0,1,1,3,68990
1,83,0,0,0,0,0,1,2,68988
1,81,0,7,0,0,0,2,2,68956
1,81,1,0,0,0,1,2,3,68917
1,81,1,5,0,0,1,1,4,68867
1,69,1,6,2,0,1,2,5,68838
1,82,1,8,0,0,1,2,4,68826
1,82,0,9,0,0,0,2,2,68820
1,74,1,5,0,0,1,2,2,68800
1,85,0,10,1,0,0,2,3,68799
1,75,1,10,1,1,1,2,5,68790
1,79,0,2,0,0,0,1,1,68773
1,84,1,5,0,0,1,1,3,68743
1,74,1,0,0,0,1,1,2,68734
1,68,1,1,1,0,1,1,2,68734
